#,DATETIME,T2,U2,RH2,PRES,RRR,N
4035,2015-03-18 02:00,-10.7,0.7,86.15,678.28,0,1
4036,2015-03-18 03:00,-10.3,0.5,85.59,678.08,0,1
4037,2015-03-18 04:00,-10,0.5,83.64,677.88,0,1
4038,2015-03-18 05:00,-9.8,1.58,84.13,677.88,0,1
4039,2015-03-18 06:00,-9.7,0.5,84.04,677.88,0,0.52
4040,2015-03-18 07:00,-8.7,0.5,79.79,677.98,0,0
4041,2015-03-18 08:00,-6.2,0.64,78.27,678.18,0,0.27
4042,2015-03-18 09:00,-4.7,0.5,66.64,678.48,0,0.7
4043,2015-03-18 10:00,-2.8,0.5,68.17,678.48,1.4574,0.89
4044,2015-03-18 11:00,-3.4,0.5,66.23,678.58,3.3632,0.97
4045,2015-03-18 12:00,-4,0.5,66.18,678.48,2.13,0.98
4046,2015-03-18 13:00,-4.1,0.5,67.99,678.48,0,0.97
4047,2015-03-18 14:00,-3.8,0.5,72.53,678.38,0,0.97
4048,2015-03-18 15:00,-3.2,0.5,73.68,678.48,0,0.96
4049,2015-03-18 16:00,-3,0.5,76.36,678.28,0.1121,0.95
4050,2015-03-18 17:00,-4.4,0.5,85.46,678.28,0,0.87
4051,2015-03-18 18:00,-7.2,0.5,91.1,678.28,0,0
4052,2015-03-18 19:00,-9.7,0.5,93.43,678.08,0,0
4053,2015-03-18 20:00,-10.3,0.5,93.41,678.18,0,0.33
4054,2015-03-18 21:00,-10.7,0.5,94.09,678.18,0,0.9
4055,2015-03-18 22:00,-10.4,0.5,82.57,678.08,0,0.96
4056,2015-03-18 23:00,-10.5,0.5,89.21,677.98,0,0.98
4057,2015-03-19 00:00,-9.9,0.5,85.1,677.78,0,1
4058,2015-03-19 01:00,-9.6,0.5,77.31,677.68,0,1
4059,2015-03-19 02:00,-9.6,0.64,77.11,677.28,0,1
4060,2015-03-19 03:00,-9.9,0.5,74.09,677.08,0,0.98
4061,2015-03-19 04:00,-10.4,0.5,74.86,677.08,0,0.94
4062,2015-03-19 05:00,-10.6,0.5,75.57,676.88,0,0.87
4063,2015-03-19 06:00,-10.3,0.5,69.07,677.08,0,0
4064,2015-03-19 07:00,-10,0.5,61.5,677.28,0,0
4065,2015-03-19 08:00,-7.2,0.76,57.49,677.58,0,0
4066,2015-03-19 09:00,-5.2,0.7,51.63,677.88,0.0841,0
4067,2015-03-19 10:00,-3,0.74,49.05,678.08,1.5134,0.8
4068,2015-03-19 11:00,-2.2,0.54,46.68,677.98,0.2522,0.94
4069,2015-03-19 12:00,-1.8,0.68,51.91,677.98,0,0.98
4070,2015-03-19 13:00,-0.8,0.5,71.26,677.78,0,0.97
4071,2015-03-19 14:00,-0.5,0.5,74.73,677.78,0,0.97
4072,2015-03-19 15:00,-1.3,0.5,81.24,677.58,0,0.96
4073,2015-03-19 16:00,-3,0.5,81.24,677.48,0,0.95
4074,2015-03-19 17:00,-5,1.74,83.51,677.58,0,0.55
4075,2015-03-19 18:00,-8.9,1.04,84.15,677.78,0,0
4076,2015-03-19 19:00,-10.3,0.5,84.01,677.98,0,0
4077,2015-03-19 20:00,-10.4,1.14,87.45,678.18,0,0.65
4078,2015-03-19 21:00,-10.7,0.5,85.7,678.18,0,0.88
4079,2015-03-19 22:00,-10.8,0.5,86.28,678.18,0,0.92
4080,2015-03-19 23:00,-10.9,0.5,86.86,678.18,0,0.92
4081,2015-03-20 00:00,-10.2,2.46,80.91,678.08,0,0.34
4082,2015-03-20 01:00,-9.5,1.22,69.71,677.98,0,0
4083,2015-03-20 02:00,-9,0.56,63.15,677.48,0,0
4084,2015-03-20 03:00,-9,0.5,67.37,676.88,0,0
4085,2015-03-20 04:00,-9.2,0.5,80.31,676.78,0,0
4086,2015-03-20 05:00,-9.4,0.56,83.94,676.68,0,0.77
4087,2015-03-20 06:00,-9.3,0.5,80.87,676.98,0,1
4088,2015-03-20 07:00,-7.4,0.88,75.23,677.18,0,0.12
4089,2015-03-20 08:00,-5,0.5,73.04,677.58,0,0.24
4090,2015-03-20 09:00,-2.7,0.5,69.52,677.78,0,0.59
4091,2015-03-20 10:00,-5.4,0.5,72.98,677.78,0,0.82
4092,2015-03-20 11:00,-2.1,0.64,63.17,677.88,0,0.25
4093,2015-03-20 12:00,-1.8,0.5,67.03,677.78,0,0.85
4094,2015-03-20 13:00,-1.7,0.5,70.71,677.48,0,0.97
4095,2015-03-20 14:00,-2.7,0.5,69.91,677.28,0,0.94
4096,2015-03-20 15:00,-3.9,0.56,66.41,676.98,0,0.97
4097,2015-03-20 16:00,-5.3,5.76,68.58,676.88,0,0.96
4098,2015-03-20 17:00,-6,0.5,82.77,676.88,0,0.75
4099,2015-03-20 18:00,-7.5,1.52,88.7,676.98,0,0.85
4100,2015-03-20 19:00,-8,0.8,91.49,677.28,0,0.79
4101,2015-03-20 20:00,-8.2,0.5,93.15,677.28,0,0.36
4102,2015-03-20 21:00,-8.2,0.8,93.15,677.18,0,0.55
4103,2015-03-20 22:00,-8.3,0.64,93.48,677.08,0,0.91
4104,2015-03-20 23:00,-8.4,0.5,93.48,676.78,0,0.53
4105,2015-03-21 00:00,-8.6,0.5,95.91,676.58,0,0.44
4106,2015-03-21 01:00,-8.7,0.5,94.85,676.38,0,0.96
4107,2015-03-21 02:00,-8.7,0.5,95.91,675.88,0,0.96
4108,2015-03-21 03:00,-8.7,0.5,93.14,675.28,0,0.97
4109,2015-03-21 04:00,-8.9,3.04,92.47,675.18,0,1
4110,2015-03-21 05:00,-8.9,0.8,87.85,674.88,0,1
4111,2015-03-21 06:00,-8.5,0.5,88.02,674.68,0,0.72
4112,2015-03-21 07:00,-7.7,1.68,97.12,674.48,0,0.97
4113,2015-03-21 08:00,-5.5,0.5,98.75,674.58,0,0.83
4114,2015-03-21 09:00,-3.5,0.8,98.11,674.58,0,0.9
4115,2015-03-21 10:00,-0.9,0.5,92.88,674.18,0,0.84
4116,2015-03-21 11:00,-1.6,0.5,85.14,673.78,0,0.86
4117,2015-03-21 12:00,-0.6,1.36,85.56,673.38,0,0.88
4118,2015-03-21 13:00,0.2,0.5,82.94,672.88,0,0.92
4119,2015-03-21 14:00,-0.2,0.5,84.16,672.28,0,0.97
4120,2015-03-21 15:00,-1.9,0.64,84.6,671.78,0,0.96
4121,2015-03-21 16:00,-3.4,0.64,85.12,671.28,0.6726,0.95
4122,2015-03-21 17:00,-4.8,1.94,90.2,670.98,0.8408,1
4123,2015-03-21 18:00,-7.6,1.22,95.89,670.58,0.5045,1
4124,2015-03-21 19:00,-9.7,0.5,95.89,670.48,0.1682,1
4125,2015-03-21 20:00,-9.6,0.5,97.34,670.18,0.1682,1
4126,2015-03-21 21:00,-9.8,0.5,97.34,669.68,0,1
4127,2015-03-21 22:00,-9.6,0.5,97.71,669.28,0,1
4128,2015-03-21 23:00,-9.9,0.5,96.97,668.88,0,1
4129,2015-03-22 00:00,-10.4,0.5,95.15,668.38,0.3363,1
4130,2015-03-22 01:00,-10.8,1.68,93.08,667.98,0.1682,1
4131,2015-03-22 02:00,-11.5,1.4,95.13,667.28,0.3363,1
4132,2015-03-22 03:00,-11.6,0.5,96.94,666.78,0,1
4133,2015-03-22 04:00,-11.8,0.5,94.39,666.48,0,1
4134,2015-03-22 05:00,-12,0.5,93.01,666.28,0.1682,1
4135,2015-03-22 06:00,-12.2,1.58,92.7,666.28,0,0.93
4136,2015-03-22 07:00,-11.8,2.68,92.69,666.38,0.1682,0.98
4137,2015-03-22 08:00,-10.6,0.5,90.06,666.48,0,0.17
4138,2015-03-22 09:00,-11.8,1.68,86.11,666.88,0,0.93
4139,2015-03-22 10:00,-11.1,0.5,85.62,667.68,0.1682,0.97
4140,2015-03-22 11:00,-8.7,0.5,87.05,668.28,0,0.73
4141,2015-03-22 12:00,-7.9,0.56,85.63,668.98,0.1682,0.81
4142,2015-03-22 13:00,-8.5,0.5,87.05,669.68,0.1682,0.85
4143,2015-03-22 14:00,-8.1,0.5,88.6,670.18,0.1682,0.97
4144,2015-03-22 15:00,-7.7,2.08,91.45,670.68,0,0.97
4145,2015-03-22 16:00,-5.7,1.2,94.48,671.08,0,0.95
4146,2015-03-22 17:00,-6.3,0.5,95.51,671.38,0,1
4147,2015-03-22 18:00,-10,2.4,87,671.88,0,0
4148,2015-03-22 19:00,-10.6,2.8,82.53,672.38,0,0
4149,2015-03-22 20:00,-10.7,5.04,81.18,672.78,0,0
4150,2015-03-22 21:00,-10.7,0.64,79.23,672.78,0,0
4151,2015-03-22 22:00,-11.1,0.5,77.82,672.88,0,0
4152,2015-03-22 23:00,-11.3,0.5,76.69,672.88,0,0
4153,2015-03-23 00:00,-12.1,0.5,77.13,672.78,0,0
4154,2015-03-23 01:00,-11.8,0.5,76.66,672.78,0,0
4155,2015-03-23 02:00,-11.4,1.68,75.79,672.58,0,0
4156,2015-03-23 03:00,-11.1,3.36,79.23,672.48,0,0
4157,2015-03-23 04:00,-11,5.6,74.32,672.18,0,0
4158,2015-03-23 05:00,-10.9,0.72,77.11,672.08,0,0
4159,2015-03-23 06:00,-10.8,0.56,69.63,672.18,0,0.2
4160,2015-03-23 07:00,-9.4,0.5,50.85,672.18,0,0
4161,2015-03-23 08:00,-8.6,0.5,47.26,672.38,0,0
4162,2015-03-23 09:00,-7.2,0.64,46.97,672.58,0.4204,0
4163,2015-03-23 10:00,-7.1,0.5,47.82,672.68,1.1771,0
4164,2015-03-23 11:00,-6.2,0.5,48.47,672.48,1.6816,0
4165,2015-03-23 12:00,-6.6,0.64,54.74,672.38,0,0
4166,2015-03-23 13:00,-6.2,2.08,61.05,672.08,0,0
4167,2015-03-23 14:00,-6.3,0.8,66.95,671.78,0,0.38
4168,2015-03-23 15:00,-6.3,0.64,67.73,671.48,0,0.97
4169,2015-03-23 16:00,-6.9,0.5,64.67,671.18,0,0.96
4170,2015-03-23 17:00,-6.6,0.5,75.83,670.98,0,0.99
4171,2015-03-23 18:00,-9.3,0.5,89.18,670.78,0,0
4172,2015-03-23 19:00,-10.8,2.8,96.94,670.78,0,0.82
4173,2015-03-23 20:00,-9.9,0.5,95.84,670.78,0,0.8
4174,2015-03-23 21:00,-10.1,0.5,96.95,670.48,0,1
4175,2015-03-23 22:00,-10.7,0.5,96.95,670.18,0,1
4176,2015-03-23 23:00,-11.9,1.6,96.2,669.88,0,1
4177,2015-03-24 00:00,-11.3,2.8,91.63,669.48,0.1682,1
4178,2015-03-24 01:00,-11.1,3.36,91.64,669.18,0,1
4179,2015-03-24 02:00,-11.5,4.56,94.05,668.78,0,1
4180,2015-03-24 03:00,-11.7,4.16,90.65,668.48,0.1682,1
4181,2015-03-24 04:00,-12.1,4.56,89.02,668.18,0,1
4182,2015-03-24 05:00,-12.1,4.16,92.64,668.08,0,1
4183,2015-03-24 06:00,-11.4,4.16,91.96,667.88,0,0.83
4184,2015-03-24 07:00,-11.2,3.44,89.64,667.68,0.1682,0.27
4185,2015-03-24 08:00,-12.1,2.96,75.85,667.68,0,0
4186,2015-03-24 09:00,-9.7,0.5,79.3,667.78,0,0.45
4187,2015-03-24 10:00,-9.3,3.04,82.7,667.98,0,0.22
4188,2015-03-24 11:00,-10,1.52,84.74,667.88,0,0.49
4189,2015-03-24 12:00,-9.8,3.52,90.58,667.78,0,0.7
4190,2015-03-24 13:00,-9.7,2.48,90.12,667.88,0,0.72
4191,2015-03-24 14:00,-10.2,4.8,87.34,667.68,0,0.83
4192,2015-03-24 15:00,-11.1,3.44,81.54,667.78,0,0.97
4193,2015-03-24 16:00,-10.9,1.76,87.62,667.58,0,0.95
4194,2015-03-24 17:00,-11,2.08,92.02,667.68,0,0.82
4195,2015-03-24 18:00,-11.6,4,92.68,667.48,0.1682,1
4196,2015-03-24 19:00,-10.9,4.32,90.98,667.78,0.1682,0.91
4197,2015-03-24 20:00,-11.2,2.32,90.66,667.78,0.1682,0.99
4198,2015-03-24 21:00,-11,1.76,90.99,667.28,0.1682,0.86
4199,2015-03-24 22:00,-11.4,0.5,90.99,667.18,0.1682,0.91
4200,2015-03-24 23:00,-12.1,0.64,90.73,667.38,0.1682,0.98
4201,2015-03-25 00:00,-11.8,1.04,91.7,666.98,0.1682,1
4202,2015-03-25 01:00,-11.5,0.5,89.77,666.88,0.3363,0.94
4203,2015-03-25 02:00,-11.1,0.56,89.46,666.38,0.3363,0.85
4204,2015-03-25 03:00,-11,0.56,87.96,665.88,0.3363,0.94
4205,2015-03-25 04:00,-10.8,0.8,88.56,665.58,0.3363,0.94
4206,2015-03-25 05:00,-11.1,0.72,88.22,665.38,0.1682,0.95
4207,2015-03-25 06:00,-10.9,0.5,88.24,665.38,0.3363,0.97
4208,2015-03-25 07:00,-10.5,0.5,88.56,665.08,0.3363,0.98
4209,2015-03-25 08:00,-10.4,0.56,87.05,664.48,0.3363,0.98
4210,2015-03-25 09:00,-10,1.04,87.07,664.48,0.3363,0.9
4211,2015-03-25 10:00,-9.3,0.88,85.72,664.08,0.3363,0.82
4212,2015-03-25 11:00,-8.6,0.56,84.97,664.08,0.3363,0.77
4213,2015-03-25 12:00,-9.2,0.5,88.03,663.68,0.8408,0.82
4214,2015-03-25 13:00,-9.1,0.64,85.46,663.38,1.5134,0.82
4215,2015-03-25 14:00,-8.7,2,92.41,663.18,1.5134,0.92
4216,2015-03-25 15:00,-8.9,1.12,94.46,663.18,1.5134,0.93
4217,2015-03-25 16:00,-9.3,0.56,94.45,663.48,1.009,0.9
4218,2015-03-25 17:00,-9.4,0.8,94.43,663.78,1.009,0.93
4219,2015-03-25 18:00,-9.5,0.56,94.43,663.88,0.8408,1
4220,2015-03-25 19:00,-9.7,3.92,94.43,664.08,0.5045,1
4221,2015-03-25 20:00,-9.7,1.6,94.09,664.38,0.6726,1
4222,2015-03-25 21:00,-9.8,2.32,94.09,664.38,0.3363,1
4223,2015-03-25 22:00,-9.9,1.28,94.08,664.38,0.3363,1
4224,2015-03-25 23:00,-9.9,2.8,94.08,664.48,0.1682,1
4225,2015-03-26 00:00,-9.6,4.72,94.08,664.58,0.1682,1
4226,2015-03-26 01:00,-8.8,2.96,94.08,664.38,0,1
4227,2015-03-26 02:00,-8.9,4.24,94.43,664.38,0,1
4228,2015-03-26 03:00,-9.1,6.56,93.36,664.88,0,1
4229,2015-03-26 04:00,-9.4,0.64,93.36,665.28,0,1
4230,2015-03-26 05:00,-9.4,0.5,93.69,665.68,0,1
4231,2015-03-26 06:00,-8.9,0.5,93.69,666.18,0,0.87
4232,2015-03-26 07:00,-7.9,0.5,93.1,666.58,0,0
4233,2015-03-26 08:00,-3.3,0.5,93.24,666.88,0,0.67
4234,2015-03-26 09:00,-1.5,0.5,93.49,667.38,0.1682,0.63
4235,2015-03-26 10:00,-1.6,0.5,94.27,667.68,2.3542,0.68
4236,2015-03-26 11:00,-1.3,0.5,90.42,667.98,2.6906,0.58
4237,2015-03-26 12:00,-1,0.5,92.18,667.98,2.6345,0
4238,2015-03-26 13:00,0.2,0.56,92.62,668.08,1.065,0
4239,2015-03-26 14:00,-0.5,0.8,89.18,668.18,0.7847,0
4240,2015-03-26 15:00,-2.7,0.5,89.39,667.98,0,0
4241,2015-03-26 16:00,-5.1,1.44,83.55,668.28,0,0
4242,2015-03-26 17:00,-7.9,0.64,81.96,668.08,0,0.4
4243,2015-03-26 18:00,-8.9,0.5,76.35,668.48,0,0.48
4244,2015-03-26 19:00,-10.5,5.12,81.76,668.48,0,0.31
4245,2015-03-26 20:00,-10.2,3.76,80.13,668.68,0,0.7
4246,2015-03-26 21:00,-9.9,1.68,93.68,668.58,0,0.53
4247,2015-03-26 22:00,-10.9,2.16,92.99,668.58,0,0.95
4248,2015-03-26 23:00,-11.7,1.2,92.99,668.48,0,1
4249,2015-03-27 00:00,-12.5,1.68,82.58,667.98,0,1
4250,2015-03-27 01:00,-13.7,1.36,71.21,667.68,0,1
4251,2015-03-27 02:00,-14.3,1.04,79.2,666.98,0,0.96
4252,2015-03-27 03:00,-14.2,0.5,96.51,666.18,0.1682,0.95
4253,2015-03-27 04:00,-14.6,0.5,92.52,666.08,0,1
4254,2015-03-27 05:00,-15.7,0.5,91.45,665.38,0,1
4255,2015-03-27 06:00,-16,1.76,91.77,665.18,0,0.14
4256,2015-03-27 07:00,-17.1,10.48,91.76,663.98,0,0
4257,2015-03-27 08:00,-16.8,23.52,90.72,665.78,0,0
4258,2015-03-27 09:00,-15.5,19.76,90.03,666.18,0,0
4259,2015-03-27 10:00,-15.3,20.32,89.15,666.48,0,0
4260,2015-03-27 11:00,-15.8,19.44,87.75,667.38,0,0
4261,2015-03-27 12:00,-13.4,29.6,83.49,668.38,0,0
4262,2015-03-27 13:00,-13,26.48,78.98,668.78,0,0
4263,2015-03-27 14:00,-12.3,25.2,78.61,669.88,0,0
4264,2015-03-27 15:00,-11.1,28.48,71.34,669.48,0,0
4265,2015-03-27 16:00,-10.9,25.76,68.77,670.28,0,0.42
4266,2015-03-27 17:00,-11,23.68,53.23,670.98,0,0.93
4267,2015-03-27 18:00,-10.7,23.36,57.72,671.28,0,0
4268,2015-03-27 19:00,-10.8,20.4,49.81,671.18,0,0
4269,2015-03-27 20:00,-10,23.36,48.15,672.38,0,0
4270,2015-03-27 21:00,-9.2,19.2,39.44,672.48,0,0
4271,2015-03-27 22:00,-10.1,17.04,35.68,672.28,0,0
4272,2015-03-27 23:00,-9.8,15.36,31.06,673.48,0,0
4273,2015-03-28 00:00,-8.2,18,26.84,673.98,0,0
4274,2015-03-28 01:00,-7.8,15.6,23.85,673.68,0,0
4275,2015-03-28 02:00,-7.8,14.56,19.83,674.08,0,0
4276,2015-03-28 03:00,-7.1,15.2,18.74,673.58,0,0
4277,2015-03-28 04:00,-7.1,18.64,23.25,674.18,0,0
4278,2015-03-28 05:00,-6.9,21.76,26.39,674.18,0,0
4279,2015-03-28 06:00,-6.1,20.96,22.13,675.28,0,1
4280,2015-03-28 07:00,-6.2,20.88,22.14,675.38,0,0.14
4281,2015-03-28 08:00,-6.7,20.48,27.13,675.28,0,0
4282,2015-03-28 09:00,-6,19.68,38.61,675.88,0,0
4283,2015-03-28 10:00,-6.5,14,44.18,676.08,0,0
4284,2015-03-28 11:00,-6.8,4.4,49.64,675.88,0,0
4285,2015-03-28 12:00,-6.7,10.16,57.18,675.28,0,0
4286,2015-03-28 13:00,-6.7,5.44,71.33,675.68,0,0
4287,2015-03-28 14:00,-6,15.84,91.45,675.38,0,0
4288,2015-03-28 15:00,-6.6,1.44,94.54,675.58,0,0.52
4289,2015-03-28 16:00,-6,0.96,95.95,675.28,0,0.86
4290,2015-03-28 17:00,-6.5,1.04,97.38,675.38,0,0.92
4291,2015-03-28 18:00,-6.2,0.56,95.95,675.78,0,0.9
4292,2015-03-28 19:00,-6.5,0.5,94.9,676.08,0,0.97
4293,2015-03-28 20:00,-6.7,0.5,94.85,675.98,0,1
4294,2015-03-28 21:00,-7.2,2.8,94.84,676.08,0,1
4295,2015-03-28 22:00,-9,7.76,94.47,676.48,0,1
4296,2015-03-28 23:00,-9.4,3.04,94.1,675.88,0,1
4297,2015-03-29 00:00,-8.2,10.08,91.51,675.08,0,1
4298,2015-03-29 01:00,-7.3,7.68,47.3,675.08,0,0.97
4299,2015-03-29 02:00,-8.3,7.76,27.54,674.78,0,0
4300,2015-03-29 03:00,-7.6,9.68,56.63,674.48,0,0
4301,2015-03-29 04:00,-6.7,7.92,50.82,674.68,0,0
4302,2015-03-29 05:00,-7.8,3.76,54.43,674.28,0,0
4303,2015-03-29 06:00,-6.7,3.52,71.45,674.58,0,0.05
4304,2015-03-29 07:00,-6.6,1.52,79.99,674.28,0,0.35
4305,2015-03-29 08:00,-6.1,3.84,82.23,674.08,0,0.34
4306,2015-03-29 09:00,-5.6,0.56,72.49,674.28,0,0.78
4307,2015-03-29 10:00,-5.1,1.6,76.94,673.98,0,0.6
4308,2015-03-29 11:00,-5.3,2,85.04,673.78,0,0.93
4309,2015-03-29 12:00,-5.2,1.04,89.42,673.58,0,0.8
4310,2015-03-29 13:00,-5.2,0.72,92.89,673.18,0.1121,0.78
4311,2015-03-29 14:00,-5.9,1.28,92.89,672.68,0.2242,0.87
4312,2015-03-29 15:00,-6.8,1.28,89.07,672.38,0.056,0.97
4313,2015-03-29 16:00,-8,2.32,90.23,671.78,0.1682,0.96
4314,2015-03-29 17:00,-9,3.28,87.71,671.28,0.056,0.93
4315,2015-03-29 18:00,-8.5,0.56,91.45,671.58,0,1
4316,2015-03-29 19:00,-7.9,0.64,95.9,671.68,0,1
4317,2015-03-29 20:00,-7.9,0.5,94.49,671.08,0,1
4318,2015-03-29 21:00,-7.9,0.5,95.9,670.78,0.056,1
4319,2015-03-29 22:00,-8.4,0.5,95.9,669.88,0.056,1
4320,2015-03-29 23:00,-8.5,0.64,95.89,669.78,0,1
4321,2015-03-30 00:00,-8.5,0.8,95.89,669.28,0,1
4322,2015-03-30 01:00,-8.6,1.44,95.89,668.78,0.056,1
4323,2015-03-30 02:00,-8.8,3.36,95.51,667.78,0.2522,1
4324,2015-03-30 03:00,-9.2,3.04,95.51,666.98,1.3453,1
4325,2015-03-30 04:00,-9.5,0.5,95.16,666.58,1.6816,1
4326,2015-03-30 05:00,-9.5,1.76,95.16,667.18,2.0179,1
4327,2015-03-30 06:00,-9.3,1.44,95.16,667.38,1.5134,1
4328,2015-03-30 07:00,-8.9,0.5,95.16,666.88,1.5134,0.98
4329,2015-03-30 08:00,-8.9,0.5,95.16,667.68,1.1771,0.98
4330,2015-03-30 09:00,-8.6,0.88,95.16,668.18,0.8408,0.98
4331,2015-03-30 10:00,-8.5,1.04,95.2,667.98,0.3363,0.96
4332,2015-03-30 11:00,-8.2,1.6,95.2,667.88,0.5045,0.84
4333,2015-03-30 12:00,-8.1,1.52,94.47,668.18,1.009,0.88
4334,2015-03-30 13:00,-8,0.5,94.13,668.28,1.1771,0.92
4335,2015-03-30 14:00,-8.3,0.72,94.13,668.18,0.6726,0.97
4336,2015-03-30 15:00,-8.4,0.5,93.46,668.78,0.6726,0.97
4337,2015-03-30 16:00,-8.7,0.5,93.1,668.88,0.5045,0.96
4338,2015-03-30 17:00,-9.1,0.5,93.1,669.18,0.5045,0.93
4339,2015-03-30 18:00,-9.2,0.5,92.42,669.18,0.8408,1
4340,2015-03-30 19:00,-9.2,0.5,94.86,670.38,0.5045,1
4341,2015-03-30 20:00,-9,2.32,92.45,671.68,1.5134,1
4342,2015-03-30 21:00,-8.8,1.68,92.44,672.58,1.009,1
4343,2015-03-30 22:00,-8.7,0.5,92.45,673.28,0.3363,1
4344,2015-03-30 23:00,-7.6,1.28,92.48,673.68,0,1
4345,2015-03-31 00:00,-7.2,0.96,92.54,674.68,0.1682,1
4346,2015-03-31 01:00,-6.5,0.5,92.63,673.98,0.0841,1
4347,2015-03-31 02:00,-7.1,1.12,91.02,672.38,0.4484,1
4348,2015-03-31 03:00,-6.8,1.36,89.42,672.68,1.3453,1
4349,2015-03-31 04:00,-7.5,1.76,89.13,671.38,1.4574,1
4350,2015-03-31 05:00,-8.1,1.92,85.05,672.28,1.065,1
4351,2015-03-31 06:00,-8.5,2.64,80.18,672.78,0.5045,1
4352,2015-03-31 07:00,-8.5,2.4,72.68,673.28,0.8968,0.59
4353,2015-03-31 08:00,-7.8,1.2,70.11,672.48,0.6166,0.52
4354,2015-03-31 09:00,-7.8,1.44,66.24,673.08,0.1682,0.61
4355,2015-03-31 10:00,-7.1,2.32,63.76,672.78,1.2332,0.9
4356,2015-03-31 11:00,-5.8,0.5,78.64,673.18,0.1121,0.98
4357,2015-03-31 12:00,-6.1,0.5,85.14,673.08,0,0.98
4358,2015-03-31 13:00,-6.3,0.88,85.09,672.58,0,0.98
4359,2015-03-31 14:00,-5.9,0.5,86.2,671.78,0,0.97
4360,2015-03-31 15:00,-6.3,1.68,85.6,670.68,0,0.97
4361,2015-03-31 16:00,-7.8,1.44,87.22,670.48,0,0.96
4362,2015-03-31 17:00,-9.2,1.6,87.71,669.98,0,0.93
4363,2015-03-31 18:00,-11.3,0.72,91.42,668.68,0,1
4364,2015-03-31 19:00,-12.4,0.64,88.47,668.88,0,1
4365,2015-03-31 20:00,-12.7,0.8,87.5,668.18,0,1
4366,2015-03-31 21:00,-13.5,0.5,85.14,668.38,0.0841,1
4367,2015-03-31 22:00,-14.2,0.8,86.79,668.08,0.1682,1
4368,2015-03-31 23:00,-14.4,0.72,86.51,668.38,0,1
4369,2015-04-01 00:00,-14.8,0.72,89.26,667.78,0.1682,1
4370,2015-04-01 01:00,-15.4,0.72,93.25,667.38,0,1
4371,2015-04-01 02:00,-16.4,0.5,89.07,666.98,0,0.95
4372,2015-04-01 03:00,-17.3,0.96,84.75,666.28,0,0.95
4373,2015-04-01 04:00,-18.1,0.56,84.19,665.48,0,0.84
4374,2015-04-01 05:00,-18.5,0.64,82.82,665.58,0,0.71
4375,2015-04-01 06:00,-18.9,0.5,82.82,666.08,0,1
4376,2015-04-01 07:00,-18.7,0.5,87.3,665.58,0,0.99
4377,2015-04-01 08:00,-18.3,0.5,87.62,666.28,0,0.99
4378,2015-04-01 09:00,-17.5,0.5,86.79,667.78,0,0.98
4379,2015-04-01 10:00,-16.6,0.5,84.64,667.98,0,0.98
4380,2015-04-01 11:00,-15.5,0.5,82.53,667.98,0,0.98
4381,2015-04-01 12:00,-15.8,0.5,70.57,668.78,0,0.98
4382,2015-04-01 13:00,-15.3,0.5,72.55,669.08,0,0.98
4383,2015-04-01 14:00,-15.2,0.64,70.7,669.18,0,0.98
4384,2015-04-01 15:00,-15.8,0.72,71.18,669.78,0,0.97
4385,2015-04-01 16:00,-15.9,22.88,72.63,669.88,0,0.97
4386,2015-04-01 17:00,-15.9,22.88,71.81,670.18,0,0.23
4387,2015-04-01 18:00,-14.9,19.2,71.36,670.78,0,0
4388,2015-04-01 19:00,-13.6,0.64,75.8,671.48,0,0.21
4389,2015-04-01 20:00,-12.5,0.64,85.1,672.48,0,0.37
4390,2015-04-01 21:00,-12.4,1.04,88.52,670.98,0,0.44
4391,2015-04-01 22:00,-12.1,0.5,89.22,671.98,0,0.7
4392,2015-04-01 23:00,-11.9,0.56,90.19,671.98,0,0.68
4393,2015-04-02 00:00,-11.6,0.5,89.6,671.38,0,0.72
4394,2015-04-02 01:00,-11.2,0.5,91.91,671.98,0,0.63
4395,2015-04-02 02:00,-11,0.8,86.67,671.78,0,0.44
4396,2015-04-02 03:00,-11,0.8,90.06,671.28,0,0.79
4397,2015-04-02 04:00,-10.8,0.64,89.43,671.08,0,0.96
4398,2015-04-02 05:00,-10.8,0.5,87.58,671.18,0,0.96
4399,2015-04-02 06:00,-10.8,1.12,86.68,670.98,0,0.73
4400,2015-04-02 07:00,-11.2,0.8,72.47,670.98,0,0.74
4401,2015-04-02 08:00,-10.8,1.36,62.75,670.88,0,0.72
4402,2015-04-02 09:00,-10.2,1.36,64.23,671.88,0,0.64
4403,2015-04-02 10:00,-9.6,1.2,70.34,671.48,0,0.7
4404,2015-04-02 11:00,-8.9,22.88,73.83,671.38,0.056,0.9
4405,2015-04-02 12:00,-9,12.16,71.81,671.58,0,0.98
4406,2015-04-02 13:00,-9.2,15.2,71.66,671.08,0,0.98
4407,2015-04-02 14:00,-9.9,19.2,71.3,670.98,0,0.98
4408,2015-04-02 15:00,-10.2,22.88,76.79,671.18,0,0.97
4409,2015-04-02 16:00,-9.8,22.88,82.11,670.58,0,0.96
4410,2015-04-02 17:00,-10.1,0.5,87.65,671.18,0,0.94
4411,2015-04-02 18:00,-10.8,22.88,89.15,671.38,0.056,1
4412,2015-04-02 19:00,-11.2,19.2,93.06,671.68,0.2803,1
4413,2015-04-02 20:00,-11.2,19.2,94.08,671.78,0.056,1
4414,2015-04-02 21:00,-11.3,12.16,92.03,671.98,0.056,1
